timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1482925510.053256,1.188421,0.156974,-1.732366,-5.717893,0.494456,-1.150332,0.916373,-0.156330,-0.368538,0.832824,-0.126968,0.369705
1482925510.072574,1.180076,0.094550,-1.638445,-5.530664,-0.368966,-1.217272,0.920505,-0.094409,-0.379153,1.194122,0.097725,0.453481
1482925510.091861,1.147048,0.031162,-1.551497,-5.386030,-1.855375,-1.206571,0.911111,-0.031157,-0.410981,1.149789,0.123899,0.373022
1482925510.111178,1.109778,-0.036687,-1.463171,-5.827241,-1.880977,-1.239421,0.894997,0.036679,-0.444561,0.745559,-0.010727,0.315915
1482925510.130496,1.088206,-0.114249,-1.370666,-6.135947,-1.208487,-1.448211,0.880021,0.114001,-0.461050,0.673524,-0.055667,0.370484
1482925510.149783,1.076554,-0.191408,-1.283509,-5.518196,-1.529558,-1.415820,0.864251,0.190242,-0.465702,0.919833,0.059475,0.424411
1482925510.169101,1.056479,-0.253846,-1.212201,-4.133919,-1.898723,-0.793143,0.842728,0.251129,-0.476176,0.989522,0.386996,0.361302
1482925510.188418,1.035824,-0.287177,-1.159938,-2.525124,-1.681918,0.090875,0.825052,0.283246,-0.488939,0.859579,0.536693,0.149794
1482925510.207706,1.022049,-0.299168,-1.127819,-1.269724,-0.917526,0.342912,0.815282,0.294725,-0.498450,0.652530,0.200403,0.085250
1482925510.227023,1.013074,-0.303163,-1.112728,-0.448801,-0.574825,0.100455,0.809770,0.298540,-0.505120,0.430188,-0.058404,0.111357
1482925510.246341,1.010830,-0.302383,-1.112934,0.283535,0.232905,0.044825,0.808832,0.297796,-0.507059,0.259045,-0.049289,0.081547
1482925510.265628,1.024743,-0.294604,-1.121190,0.630255,1.189065,0.183955,0.817763,0.290361,-0.496944,0.174509,-0.004820,0.109507
1482925510.284946,1.053497,-0.282392,-1.126138,0.496019,1.726581,0.564154,0.834732,0.278653,-0.474947,0.234325,-0.022712,0.204709
1482925510.304263,1.088363,-0.267429,-1.123813,0.028239,1.711070,0.841881,0.854379,0.264253,-0.447445,0.319423,-0.032778,0.350898
1482925510.323550,1.123036,-0.255488,-1.104367,-1.018514,1.474800,1.056647,0.872159,0.252717,-0.418894,0.332970,-0.032514,0.423203
1482925510.342868,1.162312,-0.250331,-1.063688,-2.134750,1.537037,1.051638,0.889119,0.247724,-0.384837,0.265194,-0.055781,0.425962
1482925510.362186,1.206510,-0.252494,-1.006722,-2.992752,1.583770,0.951026,0.904751,0.249820,-0.344986,0.309254,-0.009227,0.372731
1482925510.381473,1.257039,-0.253113,-0.939647,-3.147572,1.905602,1.210945,0.920874,0.250419,-0.298801,0.510668,0.095505,0.159660
1482925510.400790,1.313993,-0.239519,-0.874465,-2.856971,2.162759,1.848284,0.939595,0.237236,-0.246739,0.659570,0.237450,0.110667
1482925510.420108,1.365027,-0.212489,-0.807708,-3.130012,1.578214,2.265963,0.956887,0.210894,-0.199725,0.671148,0.244637,0.281947
1482925510.439395,1.395409,-0.180824,-0.731838,-3.639050,0.315743,2.349146,0.968605,0.179840,-0.171645,0.608073,0.157652,0.315782
1482925510.458713,1.405618,-0.145982,-0.651121,-3.800245,-0.293536,2.552606,0.975897,0.145464,-0.162679,0.602906,0.214627,0.158997
1482925510.478030,1.406854,-0.104195,-0.566894,-4.003410,-0.626057,3.036526,0.981241,0.104007,-0.162324,0.745908,0.329485,0.157479
1482925510.497317,1.393623,-0.053740,-0.473886,-4.524432,-1.368314,3.570672,0.982925,0.053714,-0.175994,0.853735,0.481132,0.358726
1482925510.516635,1.364937,-0.001133,-0.364969,-5.201025,-1.674535,3.855400,0.978885,0.001133,-0.204408,0.760128,0.548707,0.430487
1482925510.535953,1.337006,0.055688,-0.260843,-4.124228,-1.067866,4.116164,0.971287,-0.055659,-0.231307,0.768298,0.680700,0.265257
1482925510.555240,1.320426,0.118747,-0.179479,-2.855641,0.015159,4.254346,0.961998,-0.118468,-0.246018,0.830434,0.707502,-0.051552
1482925510.574557,1.333034,0.190227,-0.124344,-1.244345,1.580644,4.254733,0.954336,-0.189082,-0.231280,1.078738,0.619056,-0.138739
1482925510.593875,1.351325,0.268095,-0.093901,-0.298599,0.821032,4.234057,0.941147,-0.264895,-0.209936,1.278182,0.696732,0.203012
1482925510.613162,1.348088,0.342821,-0.072986,-0.110730,0.006611,3.854771,0.918550,-0.336145,-0.208020,0.918330,0.594149,0.073288
1482925510.632480,1.354193,0.412216,-0.055343,0.042496,1.254168,3.611371,0.894825,-0.400641,-0.196912,0.490950,0.506522,-0.435105
1482925510.651797,1.384817,0.481509,-0.041451,0.083786,2.040091,3.655455,0.871013,-0.463117,-0.163885,0.534805,0.467398,-0.547545
1482925510.671084,1.420169,0.551968,-0.032900,0.464365,2.031292,3.790168,0.841852,-0.524364,-0.127774,0.496656,0.412567,-0.352864
1482925510.690402,1.462805,0.631628,-0.050746,1.661194,1.434233,4.121021,0.802365,-0.590459,-0.086987,0.318448,0.574495,-0.127546
1482925510.709720,1.504664,0.718200,-0.084039,1.845144,1.001661,4.343531,0.751345,-0.658030,-0.049761,-0.187511,0.273456,-0.054709
1482925510.729007,1.585658,0.804683,-0.145494,2.978815,2.810642,4.490903,0.693262,-0.720611,0.010304,-0.596549,-0.230457,-0.519000
1482925510.748324,1.754034,0.890291,-0.260200,3.698804,4.995248,5.077037,0.618652,-0.777255,0.114646,-0.269316,-0.071332,-1.296771
1482925510.767612,2.003218,0.971973,-0.424718,3.078704,6.564371,5.912126,0.511787,-0.825999,0.236218,0.180239,0.467591,-1.748690
1482925510.786929,2.277927,1.067103,-0.581179,-0.905103,7.757516,6.689158,0.366934,-0.875806,0.313564,0.504812,0.777694,-1.585104
1482925510.806247,2.516172,1.205660,-0.694397,-4.766078,5.986624,6.094918,0.209046,-0.934075,0.289487,1.113649,-0.080908,-1.087714
1482925510.825534,2.435619,1.365022,-0.579963,-10.104463,-1.831481,2.060734,0.132561,-0.978903,0.155487,1.845793,-0.235588,-0.101065
1482925510.844852,0.818193,1.390951,0.946682,-15.138432,-6.798464,-0.806773,0.130565,-0.983871,-0.122270,1.508392,0.854261,-0.049535
1482925510.864169,0.303494,1.135743,1.335445,-12.969008,-7.111527,-2.334983,0.125956,-0.906848,-0.402197,0.885810,2.102993,-0.329059
1482925510.883456,0.204664,0.944656,1.307163,-6.814605,-5.805404,-3.783209,0.119102,-0.810296,-0.573791,0.602868,2.691426,-0.834214
1482925510.902774,0.194440,0.872712,1.185564,-1.085091,-5.452631,-5.043006,0.124190,-0.766075,-0.630639,0.924046,2.420036,-0.967927
1482925510.922092,0.209749,0.858069,1.021941,0.998134,-5.662635,-5.811971,0.136151,-0.756581,-0.639569,1.369521,2.189102,-1.020248
1482925510.941379,0.255048,0.874203,0.823435,2.718945,-5.572215,-6.446046,0.161872,-0.767032,-0.620853,1.939153,2.653175,-0.804468
1482925510.960696,0.292140,0.897266,0.610378,3.557601,-7.359255,-6.449370,0.179641,-0.781625,-0.597320,2.590148,2.285530,-0.250061
1482925510.980014,0.316915,0.928678,0.374325,3.553870,-9.003621,-6.743029,0.186637,-0.800829,-0.569069,2.512328,1.562161,0.433327
1482925510.999301,0.346060,0.946093,0.118683,3.513443,-8.841075,-7.212347,0.198380,-0.811137,-0.550184,2.398968,1.087209,0.277903
1482925511.018619,0.397427,0.967790,-0.139855,4.147133,-8.315015,-6.663461,0.219503,-0.823635,-0.522919,2.267285,1.127035,0.488964
1482925511.037936,0.462203,0.995067,-0.421676,4.937792,-8.874270,-6.887756,0.242780,-0.838795,-0.487319,1.814716,0.981980,0.965753
1482925511.057223,0.570441,1.016213,-0.733022,5.375476,-7.319253,-6.895881,0.284360,-0.850120,-0.443210,1.277498,1.118353,1.293615
1482925511.076541,0.735337,1.029449,-1.064522,6.197871,-5.488980,-6.602889,0.345676,-0.857015,-0.382142,1.042465,1.169133,1.519931
1482925511.095859,0.915340,1.018771,-1.386500,5.677015,-4.823221,-6.054808,0.415739,-0.851464,-0.319641,1.126863,0.848472,1.503199
1482925511.115146,1.031809,0.973495,-1.641672,4.030410,-5.319313,-5.878288,0.482679,-0.826857,-0.288668,1.073540,0.778050,1.422999
1482925511.134463,1.080786,0.910451,-1.828643,3.082435,-5.091004,-5.433944,0.541211,-0.789780,-0.288682,0.678010,0.869138,1.295238
1482925511.153781,1.116790,0.851639,-1.977639,2.961966,-3.167330,-4.660055,0.592017,-0.752361,-0.288908,0.294644,0.778678,1.278277
1482925511.173068,1.181108,0.804053,-2.107442,3.330628,-1.023906,-3.778192,0.641778,-0.720174,-0.263572,0.483553,0.665495,1.186313
1482925511.192386,1.248648,0.770869,-2.234302,3.925189,-1.528869,-2.911831,0.680405,-0.696759,-0.227102,0.903169,0.849683,1.043302
1482925511.211703,1.280765,0.741434,-2.339714,2.747484,-2.149830,-2.544082,0.706699,-0.675346,-0.210912,0.680828,0.680625,0.915811
1482925511.230990,1.293752,0.707065,-2.399868,1.149200,-0.814134,-2.238294,0.731281,-0.649605,-0.207945,0.172192,0.475404,0.820652
1482925511.250308,1.309062,0.670287,-2.421808,-0.097875,0.520007,-2.000684,0.756955,-0.621211,-0.202772,0.024718,0.337260,0.929516
1482925511.269626,1.319910,0.627199,-2.412264,-1.363949,0.809934,-2.087848,0.784326,-0.586879,-0.201012,0.293716,0.188902,1.018671
1482925511.288913,1.304523,0.582067,-2.384774,-1.829392,-0.562651,-1.862435,0.805890,-0.549751,-0.219807,0.555189,0.328331,0.941031
1482925511.308230,1.268205,0.541569,-2.353462,-2.024592,-0.961299,-1.440668,0.817970,-0.515481,-0.255352,0.326902,0.339325,0.762873
1482925511.327548,1.251233,0.508258,-2.309442,-2.638355,1.196967,-0.744628,0.829366,-0.486656,-0.274441,0.232436,0.284898,0.498330
1482925511.346835,1.261792,0.482042,-2.250311,-3.183445,2.142496,-0.379153,0.844084,-0.463589,-0.269457,0.645652,0.249728,0.452180
1482925511.366153,1.261754,0.458460,-2.182688,-3.379060,1.122361,-0.146086,0.854253,-0.442567,-0.272739,0.987287,0.291328,0.684198
1482925511.385470,1.252074,0.439768,-2.117131,-3.063766,1.200905,0.179323,0.859279,-0.425729,-0.283538,0.883812,0.273830,0.512959
1482925511.404758,1.261580,0.422332,-2.047590,-3.818609,2.439456,0.017241,0.868875,-0.409889,-0.277574,0.923614,-0.153259,0.207112
1482925511.424075,1.274002,0.382838,-1.950390,-5.871499,2.310557,-1.078531,0.887052,-0.373554,-0.271284,1.425902,-0.562114,0.262228
1482925511.443393,1.241833,0.316242,-1.820041,-7.670571,-0.345598,-1.453395,0.899448,-0.310997,-0.307041,1.682111,-0.291743,0.639024
1482925511.462680,1.176511,0.228498,-1.675161,-8.698873,-1.726292,-1.803308,0.899273,-0.226514,-0.374164,1.333980,-0.067356,0.559235
1482925511.481998,1.114821,0.126572,-1.532137,-8.693920,-1.866954,-1.738469,0.890650,-0.126234,-0.436816,0.970995,0.176257,0.433946
1482925511.501315,1.069653,0.028797,-1.404554,-7.766069,-1.818066,-1.296646,0.876670,-0.028793,-0.480229,0.901965,0.350791,0.298226
1482925511.520602,1.041639,-0.058397,-1.297306,-6.669254,-1.209745,-1.098433,0.861761,0.058364,-0.503946,0.890958,0.403931,0.118334
1482925511.539920,1.035798,-0.135140,-1.202311,-6.071476,-0.696352,-0.867812,0.852426,0.134729,-0.505191,0.820689,0.408275,0.174837
1482925511.559238,1.035858,-0.210281,-1.109892,-6.050564,-0.876164,-0.975827,0.841350,0.208734,-0.498558,0.694998,0.276113,0.240025
1482925511.578525,1.042627,-0.284766,-1.017752,-5.832774,-0.747619,-0.960813,0.828946,0.280933,-0.483658,0.504079,0.177232,0.337756
1482925511.597842,1.056715,-0.352411,-0.929682,-5.218362,-0.681894,-0.799582,0.817232,0.345162,-0.461515,0.393453,0.202980,0.365537
1482925511.617160,1.075353,-0.402721,-0.852841,-3.955956,-0.338617,-0.278132,0.809376,0.391923,-0.437387,0.379809,0.366022,0.286903
1482925511.636447,1.094985,-0.427603,-0.799158,-2.194407,0.037158,0.228514,0.808885,0.414691,-0.416817,0.371539,0.386142,0.172103
1482925511.655765,1.115821,-0.431275,-0.770251,-0.830131,0.728973,0.561444,0.816020,0.418030,-0.399202,0.326446,0.200498,0.106877
1482925511.675082,1.139990,-0.422459,-0.758345,-0.080138,1.078446,0.663750,0.828746,0.410005,-0.380889,0.252357,0.055087,0.242165
1482925511.694369,1.161432,-0.409440,-0.752852,0.027488,0.893328,0.804359,0.841548,0.398096,-0.365127,0.285197,0.113292,0.388014
1482925511.713687,1.176084,-0.391000,-0.745931,0.110043,0.501366,1.134167,0.853439,0.381113,-0.355521,0.365198,0.153428,0.347360
1482925511.733005,1.191603,-0.366742,-0.737350,0.005465,0.786668,1.419161,0.867188,0.358576,-0.345555,0.287348,0.085549,0.249186
1482925511.752292,1.220066,-0.342642,-0.718089,-0.716780,1.346624,1.495169,0.884531,0.335977,-0.323612,0.143620,-0.040515,0.234388
1482925511.771609,1.259037,-0.323685,-0.685124,-1.437016,1.544351,1.444630,0.902369,0.318062,-0.290805,0.152117,-0.114747,0.074250
1482925511.790927,1.308235,-0.303319,-0.642741,-1.861426,2.071968,1.754585,0.921643,0.298689,-0.247706,0.307318,0.024388,-0.088070
1482925511.810214,1.369412,-0.275406,-0.589482,-2.551070,2.478740,2.175752,0.942867,0.271938,-0.192488,0.609548,0.109186,0.004896
1482925511.829532,1.422751,-0.240042,-0.515437,-3.852680,1.148606,2.531622,0.960703,0.237743,-0.143276,0.880651,0.153643,0.369112
1482925511.848849,1.446414,-0.201416,-0.419326,-4.882788,-0.327705,2.698274,0.972215,0.200057,-0.121553,0.785346,0.166938,0.504821
1482925511.868136,1.454828,-0.158021,-0.312164,-5.187072,-0.577374,3.034937,0.980908,0.157364,-0.114267,0.537930,0.155040,0.318346
1482925511.887454,1.462207,-0.104952,-0.215002,-4.257396,-0.001571,3.494135,0.988640,0.104759,-0.107780,0.434776,0.070506,-0.002023
1482925511.906772,1.483482,-0.036015,-0.142692,-2.754821,1.337818,4.112123,0.995544,0.036008,-0.087147,0.602257,-0.094766,-0.208107
1482925511.926059,1.511332,0.047919,-0.091155,-2.347266,1.237218,4.863021,0.997087,-0.047901,-0.059361,0.845389,-0.085152,0.111857
1482925511.945385,1.519272,0.147215,-0.039752,-2.350406,0.474290,5.547414,0.987871,-0.146684,-0.050945,0.936055,0.154512,0.161902
1482925511.964703,1.528047,0.261465,0.006688,-1.824558,1.404663,6.256412,0.965130,-0.258496,-0.041284,0.806844,0.349203,-0.203722
1482925511.983990,1.561715,0.386265,0.039488,-1.149243,2.738073,6.597415,0.926284,-0.376731,-0.008412,0.773921,0.269582,-0.469008
1482925512.003308,1.619028,0.514179,0.051885,-0.469870,3.378557,6.660562,0.869684,-0.491820,0.041979,0.940266,0.306088,-0.508550
1482925512.022625,1.680148,0.647102,0.045837,-0.145153,2.556733,6.934315,0.793069,-0.602876,0.087071,1.105754,0.372958,-0.425984
1482925512.041913,1.731871,0.773590,0.022272,0.091004,1.603305,6.554983,0.706146,-0.698708,0.114736,1.244675,0.588079,-0.642049
1482925512.061230,1.797983,0.898585,-0.029593,0.826284,1.380423,6.756866,0.606716,-0.782447,0.140260,1.448073,1.012467,-1.295110
1482925512.080548,1.925743,1.012867,-0.136371,1.496183,2.719941,6.416032,0.496428,-0.848353,0.183999,1.411932,1.125302,-1.922779
1482925512.099835,2.082044,1.116096,-0.252874,-0.594206,2.226491,5.611201,0.383035,-0.898393,0.214882,1.445783,0.742125,-1.290070
1482925512.119153,2.046208,1.216056,-0.215953,-4.332157,-1.456682,3.469078,0.308827,-0.937737,0.158982,1.586708,0.458268,-0.505287
1482925512.138470,1.841677,1.299933,-0.067099,-2.872706,-4.017184,2.685548,0.257807,-0.963540,0.071595,1.616511,1.397022,-0.523179
1482925512.157757,1.657627,1.345437,0.040279,-1.148052,-4.109213,1.739473,0.222615,-0.974714,0.019379,1.651747,1.648278,-1.069904
1482925512.177075,1.463355,1.372769,0.139301,-1.230232,-5.990934,1.180431,0.195602,-0.980457,-0.021097,1.843982,1.241920,-0.755163
1482925512.196393,1.228727,1.376392,0.231930,-0.463490,-7.937878,-0.141482,0.181989,-0.981163,-0.064800,1.606208,1.288098,-0.325804
1482925512.215680,1.131460,1.366969,0.172792,1.005325,-8.010521,-0.983376,0.183196,-0.979299,-0.086097,1.855620,1.585741,-0.477123
1482925512.234997,1.159755,1.363469,-0.017822,1.925098,-8.832010,-0.937449,0.188700,-0.978585,-0.082249,2.919966,2.038674,-0.570920
1482925512.254315,1.137360,1.346469,-0.215108,1.041817,-12.330689,-2.154417,0.201881,-0.974944,-0.093428,3.023108,1.656711,0.207392
1482925512.273602,0.995828,1.287821,-0.332808,-0.732440,-13.570996,-4.239975,0.234319,-0.960229,-0.151839,2.002538,0.979243,0.945098
1482925512.292920,0.885457,1.187898,-0.478707,-1.077298,-12.267324,-6.196280,0.289251,-0.927586,-0.236471,1.165755,0.862368,1.328425
1482925512.312237,0.834536,1.081056,-0.670267,0.106632,-11.203697,-7.371566,0.348557,-0.882455,-0.315881,0.817068,1.158429,1.310052
1482925512.331524,0.835842,0.994739,-0.904364,2.395855,-9.854424,-7.407945,0.404108,-0.838617,-0.365265,0.652759,1.397524,1.137758
1482925512.350842,0.860243,0.929471,-1.144839,3.337502,-8.347563,-7.188307,0.453480,-0.801303,-0.390216,0.451016,1.236197,1.143328
1482925512.370160,0.902866,0.873028,-1.368801,3.855424,-5.815535,-6.447078,0.504437,-0.766278,-0.397946,0.414277,1.136001,1.227683
1482925512.389447,0.954409,0.831118,-1.561674,3.883005,-4.746927,-5.374331,0.550006,-0.738686,-0.389662,0.622414,1.064881,1.261449
1482925512.408764,0.967306,0.782060,-1.714578,2.426945,-5.177671,-5.111262,0.584144,-0.704742,-0.402634,0.450764,0.691598,1.383128
1482925512.428082,0.947989,0.719644,-1.821606,0.960412,-4.336652,-4.822371,0.610840,-0.659117,-0.438679,-0.088044,0.367293,1.475247
1482925512.447369,0.943232,0.663982,-1.904006,1.114576,-1.928567,-3.906538,0.637486,-0.616258,-0.462426,-0.383159,0.438552,1.365363
1482925512.466687,0.980993,0.632681,-1.979719,1.838788,0.267077,-2.650980,0.670196,-0.591309,-0.448543,-0.124864,0.643481,1.281981
1482925512.486004,1.029372,0.618101,-2.045602,1.951779,0.448917,-1.819978,0.698418,-0.579489,-0.420006,0.296563,0.616553,1.180821
1482925512.505291,1.069984,0.610813,-2.099559,1.685353,0.661772,-1.314237,0.718580,-0.573534,-0.393321,0.383158,0.586378,1.093880
1482925512.524609,1.125254,0.606078,-2.139853,1.170591,2.262039,-0.852248,0.741654,-0.569648,-0.354190,0.429748,0.477072,1.061451
1482925512.543927,1.183539,0.601632,-2.164951,0.724330,2.009105,-0.559295,0.763364,-0.565989,-0.311340,0.766165,0.321576,1.173092
1482925512.563214,1.229432,0.597788,-2.183332,0.623579,2.003130,-0.338666,0.778888,-0.562815,-0.276718,1.020862,0.107244,1.136913
1482925512.582531,1.264566,0.592181,-2.188789,-0.313507,1.098502,-0.432100,0.791124,-0.558172,-0.250135,1.415270,-0.143432,0.960439
1482925512.601849,1.249310,0.572457,-2.165150,-1.879122,-0.620160,-0.778872,0.797508,-0.541699,-0.265602,1.338946,-0.221580,0.775433
1482925512.621136,1.204315,0.533153,-2.102084,-4.256813,-0.492261,-1.090641,0.804020,-0.508251,-0.308599,0.811996,-0.223233,0.650614
1482925512.640454,1.149681,0.466819,-1.993722,-6.822335,0.055168,-1.396374,0.814985,-0.450048,-0.365041,0.476008,-0.217658,0.527260
1482925512.659771,1.094728,0.372455,-1.846689,-9.234860,0.281839,-1.301165,0.827864,-0.363904,-0.426867,0.520624,-0.181309,0.468237
1482925512.679059,1.044728,0.261338,-1.679767,-10.159263,-0.115179,-0.960609,0.835424,-0.258374,-0.485087,0.739204,0.026476,0.663928
1482925512.698376,0.995623,0.147007,-1.524395,-9.496510,-1.419602,-0.937380,0.830048,-0.146478,-0.538113,0.947680,0.290222,0.781861
1482925512.717694,0.942885,0.027867,-1.390420,-9.156710,-2.409658,-1.395764,0.808942,-0.027864,-0.587228,0.887937,0.372846,0.884770
1482925512.736981,0.900094,-0.109067,-1.265458,-9.531129,-2.381322,-1.924887,0.778730,0.108851,-0.617844,0.852801,0.367048,0.992224
1482925512.756299,0.879944,-0.252075,-1.148676,-8.991136,-2.052357,-1.958663,0.746346,0.249414,-0.617057,1.145574,0.693645,0.929990
1482925512.775616,0.872741,-0.370882,-1.049759,-6.663593,-1.703943,-1.343233,0.714005,0.362438,-0.599029,1.200577,0.732873,0.565900
1482925512.794903,0.886458,-0.440492,-0.984704,-3.568774,0.138246,-0.464781,0.700873,0.426385,-0.571816,0.935434,0.574199,0.101223
1482925512.814221,0.926668,-0.464403,-0.954078,-0.947832,2.076259,0.060451,0.714935,0.447889,-0.536902,0.609293,0.300229,0.007045
1482925512.833539,0.981041,-0.461360,-0.952526,0.449804,3.030492,0.221055,0.744186,0.445166,-0.498011,0.496181,0.019815,0.268421
1482925512.852826,1.034376,-0.450142,-0.960950,0.642099,2.833089,0.359740,0.773920,0.435093,-0.460154,0.610367,-0.126444,0.505520
1482925512.872143,1.080457,-0.435255,-0.966200,0.511947,2.281810,0.664927,0.799921,0.421642,-0.427017,0.755159,-0.157595,0.538740
1482925512.891461,1.124628,-0.418915,-0.959577,-0.198962,2.167255,1.035426,0.824102,0.406770,-0.394200,0.702490,-0.141079,0.516577
1482925512.910748,1.182010,-0.402891,-0.932727,-1.231759,2.568196,1.421670,0.851277,0.392079,-0.348715,0.706095,-0.187100,0.453591
1482925512.930066,1.250856,-0.384612,-0.885953,-2.041325,2.613757,1.797932,0.879905,0.375200,-0.291533,0.785712,-0.141390,0.389715
1482925512.949396,1.323096,-0.359455,-0.829649,-2.288184,2.774204,2.149348,0.907518,0.351764,-0.229506,0.848486,-0.070878,0.249780
1482925512.968683,1.399667,-0.323597,-0.772274,-2.365399,3.091776,2.548509,0.934249,0.317979,-0.161456,1.009645,0.010788,0.027818
1482925512.988001,1.475888,-0.274881,-0.717591,-2.341445,3.060002,3.035280,0.958126,0.271432,-0.091208,1.164296,0.122045,-0.094244
1482925513.007319,1.547146,-0.212288,-0.670312,-2.049499,3.084491,3.580837,0.977278,0.210697,-0.023117,1.321699,0.209545,-0.161080
1482925513.026606,1.603686,-0.138276,-0.627484,-2.460281,2.116652,3.873833,0.989919,0.137836,0.032569,1.217299,0.251286,0.084683
1482925513.045923,1.639220,-0.060138,-0.570878,-3.475985,1.306097,3.939066,0.995856,0.060102,0.068246,1.072073,0.202144,0.186671
1482925513.065241,1.663900,0.024846,-0.509155,-3.373667,1.193923,4.295353,0.995362,-0.024843,0.092941,1.138350,0.406595,0.150163
1482925513.084528,1.678545,0.119830,-0.472104,-1.735987,0.664852,4.884785,0.987071,-0.119544,0.106769,1.206703,0.702918,0.278810
1482925513.103846,1.689283,0.219146,-0.460638,-1.027911,0.789655,5.134558,0.969240,-0.217396,0.115382,1.088675,0.820879,0.340998
1482925513.123163,1.710747,0.319430,-0.449125,-1.407575,1.603601,5.017802,0.940132,-0.314026,0.132437,0.922150,0.823532,0.243518
1482925513.142450,1.747517,0.418192,-0.429108,-1.915343,2.706941,4.838256,0.899592,-0.406109,0.160652,0.799752,0.868855,0.037573
1482925513.161768,1.798156,0.515066,-0.401800,-2.497412,3.513468,4.543596,0.847864,-0.492592,0.196162,0.691154,0.902718,-0.111894
1482925513.181086,1.852003,0.610894,-0.365808,-2.777028,3.900713,4.345454,0.786961,-0.573600,0.227322,0.732325,0.922931,-0.280825
1482925513.200373,1.902279,0.704893,-0.335489,-2.587219,3.149540,4.201614,0.720215,-0.647952,0.247885,0.800570,1.060133,-0.411050
1482925513.219690,1.931289,0.794834,-0.317725,-1.957356,1.466634,4.190369,0.655383,-0.713747,0.247057,0.888724,1.138153,-0.920436
1482925513.239008,1.962537,0.876719,-0.337452,-0.222739,0.735885,4.114644,0.591218,-0.768644,0.244227,0.579064,1.105298,-1.738763
1482925513.258295,2.028491,0.941551,-0.398705,0.402155,0.895838,3.745852,0.527958,-0.808472,0.260062,0.382684,0.887563,-2.108832
1482925513.277613,2.056002,1.006919,-0.428744,-1.834030,-0.469844,3.173342,0.472778,-0.845189,0.249270,0.650826,0.518949,-2.034770
1482925513.296930,1.950917,1.084058,-0.344877,-4.616878,-2.295301,2.406955,0.434357,-0.883863,0.173549,0.763844,0.605028,-1.758165
1482925513.316218,1.707190,1.144928,-0.134549,-5.726674,-2.994011,1.413298,0.409275,-0.910680,0.056171,0.839536,1.020682,-1.911037
1482925513.335535,1.427880,1.153600,0.107217,-4.557150,-3.055875,-0.186924,0.401067,-0.914229,-0.057713,1.019761,1.371178,-2.044329
1482925513.354853,1.236350,1.115093,0.245673,-2.692616,-3.705401,-1.810286,0.415708,-0.897952,-0.144459,1.270565,1.421479,-1.570864
1482925513.374140,1.124493,1.050510,0.268174,-1.278126,-5.404537,-3.664843,0.448434,-0.867677,-0.214578,1.423342,1.138450,-0.957238
1482925513.393458,1.064497,0.968205,0.197225,0.571808,-6.745022,-5.142404,0.495673,-0.823870,-0.274856,1.615106,1.442673,-0.497125
1482925513.412775,1.032248,0.898553,0.042546,3.185163,-8.880628,-5.548083,0.534596,-0.782427,-0.319399,2.147799,1.963872,-0.299929
1482925513.432062,0.963817,0.849088,-0.117549,2.776896,-10.451547,-4.769498,0.542656,-0.750678,-0.376837,2.462806,1.915004,0.283916
1482925513.451380,0.843610,0.791353,-0.248227,1.264688,-11.435238,-5.592622,0.525088,-0.711305,-0.467256,2.073098,1.259336,0.804488
1482925513.470698,0.732400,0.722730,-0.392549,1.690319,-10.266926,-6.766418,0.501494,-0.661435,-0.557681,1.499094,1.005016,0.715757
1482925513.489985,0.674065,0.679594,-0.571889,3.659819,-8.184020,-6.854827,0.485495,-0.628478,-0.607709,1.158496,1.050710,0.666623
1482925513.509302,0.671621,0.678486,-0.769814,5.585075,-5.598703,-5.857237,0.484441,-0.627615,-0.609439,1.198709,1.053598,0.758142
1482925513.528620,0.703058,0.713015,-0.979466,7.170497,-5.517489,-5.082990,0.489049,-0.654117,-0.577029,1.295557,1.092100,1.202248
1482925513.547907,0.734860,0.757506,-1.198023,7.033764,-6.099872,-4.695311,0.487141,-0.687112,-0.539047,0.900193,1.014384,1.586002
1482925513.567225,0.762575,0.781863,-1.400005,5.395325,-5.560753,-4.601831,0.490183,-0.704603,-0.513085,0.364565,0.796127,1.684818
1482925513.586542,0.799653,0.784513,-1.573610,4.227663,-3.503243,-4.304775,0.507525,-0.706481,-0.493258,0.106096,0.632832,1.574605
1482925513.605829,0.859345,0.778435,-1.725153,3.591341,-2.157179,-3.881028,0.539290,-0.702166,-0.464898,0.274898,0.594428,1.239051
1482925513.625147,0.902115,0.759418,-1.850606,2.605083,-2.337935,-3.566818,0.569050,-0.688500,-0.449611,0.291675,0.724170,1.029569
1482925513.644465,0.934086,0.735353,-1.945327,1.908655,-1.097312,-2.900669,0.596283,-0.670849,-0.440917,-0.012227,0.854934,1.039599
1482925513.663752,0.989779,0.715572,-2.021561,1.855238,1.046161,-2.366210,0.630872,-0.656049,-0.414246,-0.115442,0.795452,1.080363
1482925513.683069,1.062734,0.696813,-2.084767,1.458388,1.756067,-2.048732,0.670025,-0.641777,-0.373081,0.182207,0.699981,1.232883
1482925513.702387,1.118410,0.669559,-2.129382,0.540664,1.208911,-2.095313,0.705221,-0.620640,-0.342738,0.453868,0.564501,1.232542
