timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1482925540.728833,1.923373,0.620307,-1.927557,3.798282,-3.270086,-6.686717,0.763646,-0.581285,0.280985,0.588539,0.716460,0.341171
1482925540.748151,1.873800,0.485669,-1.972043,4.456460,-3.843063,-5.570211,0.844075,-0.466800,0.263884,0.183460,0.335777,0.111051
1482925540.767469,1.841583,0.370845,-2.040052,4.777573,-2.548788,-4.298434,0.898059,-0.362403,0.249306,-0.281593,0.199250,-0.287017
1482925540.786756,1.837557,0.287911,-2.119849,5.036094,-0.952553,-2.223184,0.924925,-0.283949,0.252757,-0.470700,0.485438,-0.389845
1482925540.806073,1.858508,0.241910,-2.210390,4.664697,0.249152,-0.593239,0.930974,-0.239558,0.275497,-0.250786,0.757069,-0.384749
1482925540.825391,1.883105,0.220958,-2.267157,2.063509,0.825989,-0.138982,0.928490,-0.219165,0.299786,0.036004,-0.106423,-0.581107
1482925540.844678,1.903426,0.204774,-2.253948,-2.408823,1.306752,-1.403785,0.925439,-0.203346,0.319708,0.248835,-1.118191,-0.647746
1482925540.863996,1.896947,0.222047,-2.150488,-6.523838,0.207093,-0.411866,0.924026,-0.220227,0.312532,0.579597,-0.875238,-0.281837
1482925540.883313,1.837825,0.270268,-2.010885,-7.703557,-2.272303,0.641486,0.929545,-0.266990,0.254288,0.925375,-0.500811,-0.042577
1482925540.902601,1.724494,0.313040,-1.860394,-7.734074,-4.341403,0.533560,0.940186,-0.307952,0.145654,1.136437,-0.219317,-0.110740
1482925540.921918,1.577322,0.337421,-1.712564,-7.086410,-5.483910,0.909418,0.943592,-0.331054,0.006157,1.415542,0.431560,-0.456710
1482925540.941236,1.420882,0.361641,-1.579862,-5.827947,-5.920338,2.057637,0.924827,-0.353810,-0.139693,1.338858,0.952660,-0.601317
1482925540.960523,1.264346,0.379507,-1.458512,-5.395875,-5.547503,2.191290,0.885573,-0.370463,-0.280211,0.736844,0.722319,-0.503434
1482925540.979836,1.130009,0.375792,-1.333433,-5.855323,-3.886305,2.031604,0.841304,-0.367009,-0.396879,0.044873,0.539700,-0.508439
1482925540.999154,1.029852,0.359944,-1.210527,-5.351550,-2.392060,2.075824,0.802289,-0.352222,-0.481947,-0.198683,0.620098,-0.427387
1482925541.018440,0.962141,0.346849,-1.104995,-4.229199,-1.091095,2.337085,0.771560,-0.339937,-0.537715,-0.314207,0.806608,-0.365488
1482925541.037759,0.926686,0.344531,-1.016234,-3.094892,0.215506,2.454639,0.752643,-0.337755,-0.565199,-0.393933,0.770675,-0.396186
1482925541.057076,0.922856,0.355545,-0.948731,-1.885704,1.376419,2.443366,0.747461,-0.348101,-0.565798,-0.556237,0.787091,-0.472547
1482925541.076394,0.939615,0.374917,-0.898131,-1.112933,1.986207,2.114115,0.751252,-0.366196,-0.549109,-0.660063,0.870105,-0.523554
1482925541.095680,0.967038,0.391243,-0.857111,-1.144516,2.349939,1.691408,0.761003,-0.381338,-0.524840,-0.696636,0.845680,-0.685623
1482925541.114999,1.002318,0.407842,-0.823187,-0.705901,2.602263,1.634264,0.773600,-0.396630,-0.494194,-0.540377,0.915473,-0.910525
1482925541.134316,1.041358,0.432242,-0.797752,-0.164202,2.489992,1.749636,0.783711,-0.418908,-0.458598,-0.348556,1.007142,-1.033846
1482925541.153604,1.077630,0.462829,-0.773383,-0.372028,2.412547,2.065991,0.788168,-0.446481,-0.423611,-0.251371,1.076831,-1.056160
1482925541.172920,1.109226,0.495724,-0.735783,-0.970121,2.672510,2.440699,0.787576,-0.475668,-0.391745,-0.156615,1.172355,-1.049678
1482925541.192239,1.146578,0.533044,-0.690935,-0.874850,3.336075,2.732800,0.784922,-0.508158,-0.354504,-0.019727,1.314253,-1.193077
1482925541.211525,1.195555,0.580772,-0.655984,-0.107792,3.532884,2.928350,0.777867,-0.548670,-0.306406,0.152830,1.388877,-1.296326
1482925541.230844,1.256707,0.633902,-0.638045,0.301860,3.776719,2.799881,0.766305,-0.592293,-0.248929,0.154178,1.362763,-1.098499
1482925541.250160,1.323906,0.685610,-0.627923,0.344764,3.786728,2.609628,0.750562,-0.633146,-0.189166,0.376338,1.332899,-1.030997
1482925541.269448,1.397749,0.734904,-0.628409,0.611692,3.852716,2.452125,0.730814,-0.670516,-0.127743,0.588267,1.306326,-1.106832
1482925541.288765,1.484754,0.783489,-0.639686,0.843144,4.300015,2.467538,0.705834,-0.705756,-0.060882,0.734131,1.252572,-1.201007
1482925541.308084,1.598767,0.833979,-0.673274,1.550357,4.867989,2.625894,0.671671,-0.740611,0.018792,0.923040,1.087756,-1.333663
1482925541.327371,1.743881,0.884423,-0.730785,1.630999,5.493496,2.924311,0.624267,-0.773549,0.109143,0.931604,1.037565,-1.287854
1482925541.346688,1.904059,0.940003,-0.790596,0.725695,6.019517,3.446727,0.557335,-0.807560,0.192935,1.059609,1.111773,-1.178025
1482925541.366005,2.071412,1.002703,-0.849161,0.013972,6.256373,3.765726,0.472003,-0.842928,0.258234,1.250163,1.285395,-1.149073
1482925541.385293,2.269684,1.063776,-0.933394,0.187043,6.712329,3.890108,0.371736,-0.874195,0.312402,1.325447,1.439343,-1.115569
1482925541.404611,2.517689,1.107651,-1.059417,0.554516,7.287249,3.668297,0.261003,-0.894652,0.362595,1.405072,1.453336,-0.984003
1482925541.423928,2.801762,1.123799,-1.209693,1.039286,7.934249,3.289373,0.144084,-0.901749,0.407540,1.549596,1.429164,-0.772728
1482925541.443214,3.088369,1.113179,-1.353264,1.188621,8.207703,3.004567,0.023504,-0.897108,0.441187,1.882063,1.390798,-0.584098
1482925541.462533,-2.933314,1.087625,-1.472540,1.045105,7.891987,2.787288,-0.096066,-0.885526,0.454549,2.104830,1.213236,-0.441049
1482925541.481851,-2.706471,1.056155,-1.562067,0.641645,7.568627,2.567458,-0.207482,-0.870469,0.446357,2.175495,1.084806,-0.287545
1482925541.501137,-2.507157,1.023685,-1.631377,0.462833,6.966502,2.268355,-0.308347,-0.854031,0.418990,2.304900,0.886748,-0.151307
1482925541.520455,-2.341020,0.991530,-1.675267,0.525035,6.623764,1.927022,-0.392906,-0.836864,0.381159,2.467157,0.857273,-0.251092
1482925541.539773,-2.182284,0.955301,-1.708967,0.401297,6.845627,2.170587,-0.472742,-0.816488,0.331456,2.532964,0.945471,-0.342888
1482925541.559060,-2.032051,0.915210,-1.737602,0.192996,6.302198,2.229630,-0.545916,-0.792690,0.271327,2.433545,0.888637,-0.222265
1482925541.578377,-1.908527,0.876783,-1.758240,0.266255,5.142632,1.920850,-0.603494,-0.768685,0.211938,2.192073,0.841552,0.002797
1482925541.597695,-1.809531,0.845688,-1.763866,0.276022,4.931241,1.465356,-0.644406,-0.748427,0.156833,2.173525,0.649348,-0.142814
1482925541.616982,-1.714641,0.820180,-1.758963,0.426448,5.091276,1.069530,-0.675045,-0.731269,0.097777,2.158065,0.275339,-0.386917
1482925541.636300,-1.628230,0.805215,-1.756623,-0.133595,4.237494,0.678000,-0.691814,-0.720979,0.039777,1.976157,0.152700,-0.435210
1482925541.655617,-1.538264,0.788137,-1.781097,-1.316557,3.481520,0.979063,-0.704794,-0.709041,-0.022937,1.840984,0.184756,-0.352839
1482925541.674905,-1.444423,0.767873,-1.828345,-2.057042,2.968882,0.817702,-0.713652,-0.694607,-0.090670,1.758477,-0.048971,-0.406767
1482925541.694222,-1.337775,0.750933,-1.906515,-3.746782,2.475655,0.075145,-0.711294,-0.682321,-0.168813,1.741662,-0.374448,-0.463464
1482925541.713540,-1.228761,0.727209,-2.026942,-5.283803,0.786753,-0.347829,-0.703760,-0.664787,-0.250559,1.811823,-0.598206,-0.370109
1482925541.732857,-1.145635,0.697966,-2.163164,-5.696787,-1.163294,-0.732489,-0.697942,-0.642660,-0.316013,2.020498,-0.429473,-0.062296
1482925541.752145,-1.122400,0.658007,-2.307671,-6.406034,-4.918465,-0.661929,-0.712996,-0.611541,-0.343007,2.378683,-0.311021,0.210407
1482925541.771462,-1.170786,0.623683,-2.451954,-5.808460,-8.065384,-1.005037,-0.747652,-0.584029,-0.316112,2.632448,0.141545,0.335597
1482925541.790780,-1.280013,0.617170,-2.575704,-4.508639,-9.918948,-1.928031,-0.781284,-0.578730,-0.233812,2.992820,0.624704,0.374593
1482925541.810066,-1.434512,0.648820,-2.685648,-4.187901,-12.474871,-3.191707,-0.789409,-0.604246,-0.108255,3.461637,0.632685,0.619960
1482925541.829385,-1.633890,0.731634,-2.808528,-5.154058,-15.333982,-5.195868,-0.742603,-0.668086,0.046916,3.313579,0.552107,1.116048
1482925541.848701,-1.889991,0.872061,-2.893918,-3.564302,-16.769766,-7.547536,-0.610758,-0.765656,0.201853,2.653261,0.786874,1.186301
1482925541.867990,-2.288153,1.017116,-2.802612,-0.106694,-16.652822,-7.842276,-0.396231,-0.850595,0.345673,2.487252,1.377168,0.653947
1482925541.887306,-2.826750,1.089608,-2.553637,0.641305,-16.432802,-7.366902,-0.143324,-0.886446,0.440082,2.625066,1.442056,0.240352
1482925541.906625,2.894286,1.048021,-2.250871,3.465420,-14.407984,-7.961480,0.122222,-0.866437,0.484096,2.046083,1.277994,0.034777
1482925541.925911,2.535876,0.881958,-2.097094,7.065122,-10.187319,-7.281795,0.361903,-0.771985,0.522557,1.138380,1.271916,-0.239049
1482925541.945230,2.366805,0.706157,-2.079860,6.018970,-7.416115,-6.036856,0.532272,-0.648915,0.543688,0.582215,0.922036,0.334754
1482925541.964546,2.212601,0.552610,-2.065668,4.071030,-7.826496,-6.530726,0.681792,-0.524911,0.509538,0.178843,0.522996,0.974025
1482925541.983854,2.062475,0.404710,-2.061682,4.267089,-7.063960,-6.510253,0.810328,-0.393752,0.433968,-0.392247,0.609177,0.939079
1482925542.003172,1.985599,0.265836,-2.089939,4.167380,-2.751185,-5.423017,0.883048,-0.262716,0.388853,-1.042717,0.604745,0.508003
1482925542.022490,1.975648,0.158966,-2.106266,2.145781,0.176149,-4.378314,0.907572,-0.158297,0.388916,-1.000957,0.063392,0.219585
1482925542.041777,1.991297,0.084553,-2.099551,0.853254,1.095626,-3.160355,0.909623,-0.084453,0.406759,-0.538835,-0.288293,-0.109438
1482925542.061094,2.014530,0.045657,-2.099760,1.048070,1.166952,-0.888522,0.902214,-0.045641,0.428868,0.012927,-0.465165,-0.810133
1482925542.080412,2.028540,0.039295,-2.121925,0.844873,0.239909,0.659499,0.896360,-0.039285,0.441584,0.307641,-0.979716,-0.991906
1482925542.099699,2.019694,0.067446,-2.117246,-2.059132,-0.763739,1.520755,0.898878,-0.067395,0.432986,0.440323,-1.450406,-0.669091
1482925542.119017,1.987802,0.126810,-2.059608,-5.021397,-1.685302,1.488106,0.906964,-0.126471,0.401772,0.886412,-1.353980,-0.851234
1482925542.138334,1.922855,0.203570,-1.967155,-6.280087,-3.584051,2.133001,0.919282,-0.202167,0.337711,1.653007,-0.314682,-0.838197
1482925542.157621,1.778651,0.277452,-1.846454,-7.448007,-7.210354,1.944805,0.941055,-0.273906,0.198469,1.693327,0.159354,-0.349811
1482925542.176939,1.569456,0.334146,-1.683124,-8.675079,-8.656065,2.210944,0.944690,-0.327963,-0.001266,1.228752,0.783983,0.047265
1482925542.196257,1.331858,0.352560,-1.499251,-8.780831,-9.065161,1.893743,0.911829,-0.345301,-0.222114,0.707436,1.263386,0.142554
1482925542.215544,1.142057,0.336017,-1.338323,-6.832124,-5.387916,1.745413,0.858628,-0.329729,-0.392476,-0.050312,1.275614,-0.397725
1482925542.234861,1.027446,0.317439,-1.215309,-5.088000,-3.431869,2.057129,0.813215,-0.312135,-0.491176,0.103183,1.119864,-0.437894
1482925542.254179,0.948331,0.307130,-1.131663,-3.062207,-2.364699,1.744877,0.774425,-0.302324,-0.555757,-0.088229,0.851505,-0.153201
1482925542.273466,0.896150,0.305953,-1.076269,-1.826973,-1.498860,1.460545,0.744662,-0.301202,-0.595614,-0.338244,0.645961,0.045208
1482925542.292784,0.869540,0.306049,-1.032101,-1.632186,-0.138462,1.371381,0.728529,-0.301294,-0.615198,-0.410848,0.731475,0.054319
1482925542.312101,0.867129,0.306634,-0.987627,-1.707954,0.979532,1.518290,0.726909,-0.301851,-0.616838,-0.486086,0.827556,-0.101798
1482925542.331389,0.885758,0.309029,-0.940361,-1.652276,2.038681,1.662587,0.737712,-0.304133,-0.602731,-0.457458,0.631378,-0.404379
1482925542.350706,0.921020,0.327648,-0.915025,0.355889,2.309578,1.447696,0.753862,-0.321817,-0.572823,-0.394917,0.648210,-0.687037
1482925542.370024,0.963584,0.361839,-0.906994,0.775473,2.362554,1.779959,0.768064,-0.353995,-0.533633,-0.336868,0.865376,-1.121185
1482925542.389341,1.007344,0.395897,-0.889103,-0.208944,2.822355,2.050596,0.780024,-0.385636,-0.492796,-0.390629,0.827182,-1.348970
1482925542.408629,1.054389,0.426616,-0.850256,-0.992628,3.489995,2.469514,0.791658,-0.413792,-0.449505,-0.301658,0.918869,-1.364956
1482925542.427946,1.109075,0.464201,-0.803558,-0.963123,4.126800,2.892893,0.800547,-0.447709,-0.398348,-0.187639,0.951961,-1.322075
1482925542.447264,1.175240,0.512472,-0.755782,-0.898592,4.789129,3.386307,0.804237,-0.490333,-0.335821,-0.101309,1.033550,-1.156784
1482925542.466551,1.251990,0.574287,-0.715383,-0.291519,5.224069,3.736656,0.797274,-0.543236,-0.263152,0.104034,1.197299,-0.984371
1482925542.485868,1.341698,0.644679,-0.691599,0.135715,5.369446,3.787038,0.778408,-0.600942,-0.181519,0.327822,1.214604,-0.913138
1482925542.505186,1.442349,0.715456,-0.682899,0.375296,5.611020,3.597503,0.748576,-0.655961,-0.096685,0.601270,1.172129,-0.927184
1482925542.524473,1.567522,0.781974,-0.695681,0.893314,6.359263,3.336001,0.709520,-0.704681,-0.002323,1.045122,1.206894,-1.258077
1482925542.543791,1.729250,0.845071,-0.740957,1.845065,6.735880,3.327400,0.655364,-0.748018,0.104723,1.495212,1.142709,-1.530987
1482925542.563108,1.917194,0.897338,-0.824366,1.898103,6.122686,3.401807,0.586647,-0.781669,0.211751,1.765155,1.211063,-1.440046
1482925542.582396,2.089687,0.949887,-0.906436,0.622542,5.300522,3.641413,0.505196,-0.813349,0.288513,1.891657,1.231469,-1.470857
1482925542.601713,2.251119,1.013096,-0.977120,-0.512935,5.413414,3.933225,0.411412,-0.848474,0.332913,1.873786,1.308459,-1.482660
1482925542.621031,2.436796,1.079406,-1.064359,-0.813480,5.887494,4.082033,0.305703,-0.881678,0.359430,2.095536,1.519421,-1.333977
1482925542.640318,2.679605,1.131015,-1.197610,-0.227347,6.779937,4.023839,0.189765,-0.904845,0.381110,2.204847,1.575158,-1.241295
1482925542.659636,2.982755,1.148268,-1.375051,0.755943,7.604872,3.841651,0.064861,-0.912055,0.404906,2.355826,1.491571,-0.999879
1482925542.678953,-2.993487,1.127812,-1.541606,1.134748,8.280674,3.522185,-0.063252,-0.903476,0.423946,2.424792,1.358097,-0.629232
1482925542.698240,-2.720735,1.090989,-1.663126,0.925367,8.678275,3.076216,-0.188587,-0.887084,0.421328,2.481406,1.238015,-0.426340
1482925542.717558,-2.465597,1.046288,-1.748697,0.928248,9.771785,3.023459,-0.313330,-0.865570,0.390657,2.554353,1.231101,-0.553722
1482925542.736876,-2.225732,0.988201,-1.794631,1.536128,10.656393,3.020706,-0.436351,-0.835038,0.335127,2.553210,1.174139,-0.413931
1482925542.756163,-2.024532,0.925532,-1.787883,1.967340,10.697118,2.505538,-0.540556,-0.798941,0.263614,2.582005,0.996815,-0.075431
1482925542.775480,-1.846681,0.871879,-1.755154,1.969901,10.434150,2.054029,-0.619059,-0.765539,0.175258,2.645154,0.848877,0.050657
1482925542.794798,-1.683658,0.824883,-1.711558,1.931875,9.739627,2.028996,-0.674325,-0.734468,0.076430,2.647500,0.654473,0.192377
1482925542.814085,-1.540191,0.785497,-1.675358,0.902817,8.269900,2.030997,-0.706706,-0.707177,-0.021636,2.619213,0.472539,0.237388
1482925542.833403,-1.408439,0.751922,-1.660078,-0.109350,6.844910,1.484917,-0.720772,-0.683044,-0.118062,2.516271,0.047857,-0.016420
1482925542.852720,-1.258347,0.721189,-1.709284,-3.637247,5.656346,0.863947,-0.714659,-0.660278,-0.230857,2.290019,-0.301682,-0.330174
1482925542.872007,-1.074987,0.667522,-1.836240,-6.875572,5.026827,0.319353,-0.690788,-0.619042,-0.373629,1.841792,-0.732563,-0.503841
1482925542.891325,-0.915466,0.579990,-2.004724,-9.042607,1.854588,-0.542905,-0.663191,-0.548016,-0.509761,1.628020,-0.765075,-0.122395
1482925542.910643,-0.819016,0.487853,-2.179225,-8.972926,-0.323510,-1.866915,-0.645258,-0.468730,-0.603269,1.583416,-0.377560,-0.002186
1482925542.929930,-0.773762,0.397699,-2.359723,-9.575422,-2.508606,-3.174726,-0.644290,-0.387298,-0.659462,1.740578,-0.131007,0.007832
1482925542.949247,-0.784871,0.318164,-2.563577,-9.846177,-5.384918,-4.789444,-0.671264,-0.312823,-0.671972,1.929370,0.336667,0.216244
1482925542.968565,-0.858075,0.278148,-2.781333,-8.868701,-7.915462,-6.539979,-0.727506,-0.274576,-0.628763,2.018694,0.630418,0.361601
1482925542.987889,-0.972502,0.296324,-3.000711,-7.631518,-9.649271,-7.892791,-0.790285,-0.292006,-0.538686,2.170767,0.660073,0.295383
1482925543.007176,-1.100315,0.371777,3.075943,-6.129315,-10.225995,-8.898212,-0.830456,-0.363272,-0.422346,2.421764,0.873398,0.167136
1482925543.026493,-1.226185,0.499663,2.907392,-3.689530,-10.160806,-9.373586,-0.826138,-0.479130,-0.296529,2.922716,1.350685,-0.001528
1482925543.045811,-1.373285,0.661473,2.799395,-1.515552,-10.964998,-9.269628,-0.773746,-0.614280,-0.154843,3.530342,1.674520,0.006080
1482925543.065098,-1.576835,0.835855,2.772522,0.626573,-11.705537,-9.200673,-0.670531,-0.741870,0.004049,4.067050,1.597948,-0.198087
1482925543.084416,-1.881574,1.011691,2.869576,1.897040,-11.540777,-9.645964,-0.505017,-0.847730,0.162204,4.023307,1.247043,-0.366752
1482925543.103733,-2.340798,1.163369,-3.131279,1.790976,-10.183719,-10.626024,-0.284469,-0.918143,0.275842,3.327716,0.657995,-0.472508
1482925543.123020,-3.060976,1.228070,-2.546891,1.633951,-8.244428,-11.605349,-0.027062,-0.941842,0.334962,2.573087,0.432344,-0.455203
1482925543.142338,2.552321,1.141860,-1.977378,1.057310,-6.671273,-11.613969,0.231140,-0.909409,0.345759,2.005064,0.494224,-0.113837
1482925543.161656,2.170883,0.973647,-1.686671,1.293164,-6.746241,-11.253551,0.464048,-0.826942,0.317531,1.560341,0.469356,0.224597
1482925543.180943,1.969723,0.763546,-1.601316,3.586792,-6.623782,-10.399702,0.665665,-0.691487,0.280597,0.869174,0.485686,0.238366
1482925543.200260,1.883289,0.568448,-1.635507,5.166932,-4.988098,-8.081959,0.801924,-0.538325,0.259084,0.282181,0.250101,0.106239
1482925543.219578,1.831286,0.422571,-1.699553,4.782402,-3.781008,-5.368688,0.881268,-0.410107,0.234899,-0.064110,0.226976,0.166954
1482925543.238865,1.797176,0.325398,-1.772729,4.645082,-2.908720,-3.353293,0.923347,-0.319686,0.212672,-0.267082,0.077370,0.166529
1482925543.258183,1.765876,0.265322,-1.861457,5.156265,-2.869922,-1.438269,0.946704,-0.262220,0.187062,-0.327700,-0.162806,-0.147273
1482925543.277500,1.739781,0.232466,-1.959622,4.920429,-2.547978,-0.595302,0.959240,-0.230378,0.163658,-0.401670,-0.412751,-0.139627
1482925543.296788,1.679977,0.216143,-2.012759,0.938950,-4.688844,-0.380656,0.970916,-0.214464,0.106428,-0.232219,-1.064497,0.128674
1482925543.316105,1.535751,0.220442,-1.984599,-2.421503,-8.451167,0.588811,0.975201,-0.218661,-0.034190,0.277008,-0.864449,-0.301117
1482925543.335423,1.369248,0.233422,-1.913130,-4.242275,-7.002433,1.673941,0.953187,-0.231308,-0.194758,0.475739,0.292256,-1.415401
1482925543.354710,1.222653,0.253580,-1.793284,-6.442850,-5.728547,2.979358,0.909946,-0.250871,-0.330243,0.664304,0.611889,-1.594604
1482925543.374028,1.082334,0.251107,-1.629855,-8.032113,-4.747081,3.398120,0.855361,-0.248476,-0.454551,0.574211,0.952320,-1.012957
1482925543.393345,0.960168,0.230477,-1.469642,-6.793723,-4.157702,3.146360,0.797623,-0.228442,-0.558221,0.514107,1.001589,-0.581140
1482925543.412632,0.861861,0.210081,-1.345897,-4.834857,-3.343424,2.883346,0.742367,-0.208539,-0.636713,0.304466,0.759621,-0.384515
1482925543.431950,0.792764,0.199975,-1.251716,-3.387871,-2.123220,2.861862,0.698101,-0.198644,-0.687892,0.147261,0.553536,-0.242663
1482925543.451268,0.751788,0.196582,-1.169653,-2.965683,-0.800260,2.901893,0.669793,-0.195318,-0.716400,-0.060305,0.511893,-0.082620
1482925543.470555,0.735375,0.194039,-1.090390,-2.652627,0.306011,2.858053,0.658276,-0.192824,-0.727662,-0.254341,0.498105,0.043333
1482925543.489872,0.735367,0.197189,-1.020292,-2.039414,0.933031,2.730527,0.657859,-0.195914,-0.727213,-0.381698,0.499760,-0.026109
1482925543.509190,0.751455,0.208018,-0.957009,-1.604861,1.873248,2.762116,0.667985,-0.206521,-0.714944,-0.503315,0.605766,-0.270103
1482925543.528508,0.789833,0.229708,-0.899649,-0.897617,3.162451,2.926709,0.691580,-0.227693,-0.685473,-0.592350,0.664690,-0.552660
1482925543.547795,0.855305,0.269391,-0.854707,0.180164,4.424984,3.081132,0.727549,-0.266144,-0.632329,-0.530261,0.799708,-0.924492
1482925543.567112,0.940022,0.321923,-0.824043,0.657312,4.959918,2.989138,0.766085,-0.316391,-0.559473,-0.355634,0.847417,-1.243114
1482925543.586430,1.029190,0.373486,-0.805750,0.732817,4.880560,2.544147,0.797809,-0.364863,-0.479974,-0.248070,0.831013,-1.389550
1482925543.605717,1.116522,0.421248,-0.792413,0.499177,4.776311,2.503088,0.820025,-0.408900,-0.400449,-0.033246,1.001845,-1.648330
1482925543.625035,1.203330,0.470055,-0.778946,0.383173,4.724887,2.639186,0.832024,-0.452935,-0.320289,0.097413,1.087970,-1.892288
1482925543.644352,1.293976,0.521059,-0.770196,0.496124,5.113631,2.612607,0.834274,-0.497799,-0.237029,0.074028,1.128377,-1.793279
1482925543.663639,1.398361,0.572750,-0.768360,0.573611,5.669660,2.675620,0.827950,-0.541945,-0.144200,0.145582,1.289244,-1.673273
1482925543.682957,1.525330,0.627882,-0.781526,1.121497,6.548966,2.848258,0.808437,-0.587432,-0.036782,0.372030,1.368953,-1.771610
1482925543.702275,1.695061,0.683457,-0.826696,2.028575,7.786117,3.052315,0.769415,-0.631478,0.096106,0.561204,1.381557,-1.616306
1482925543.721562,1.896521,0.732776,-0.896201,2.003065,8.138999,3.025249,0.704236,-0.668936,0.237859,0.741327,1.205105,-1.251581
1482925543.740879,2.097068,0.769369,-0.965211,1.312446,7.743360,2.677886,0.621147,-0.695682,0.360837,1.091692,1.113945,-0.951196
1482925543.760197,2.278985,0.799082,-1.023779,0.634662,7.020221,2.410163,0.529677,-0.716716,0.453607,1.524229,1.314301,-0.790171
1482925543.779484,2.453608,0.823699,-1.078284,0.424566,7.114663,2.227875,0.431478,-0.733664,0.524942,1.812111,1.432969,-0.787855
1482925543.798802,2.643493,0.840100,-1.141453,0.607570,7.553460,2.345037,0.318849,-0.744710,0.586295,1.978179,1.448950,-0.799994
1482925543.818119,2.843186,0.845076,-1.209569,0.572052,7.801403,2.209310,0.195118,-0.748022,0.634344,1.989763,1.381789,-0.654365
1482925543.837406,3.042749,0.854310,-1.274503,-0.493924,7.682972,2.302799,0.064809,-0.754118,0.653533,2.033149,1.149814,-0.160643
1482925543.856724,-3.060786,0.878660,-1.334940,-1.566924,6.414548,1.789757,-0.051514,-0.769884,0.636101,2.180543,0.792235,0.226441
1482925543.876042,-2.899734,0.913705,-1.395555,-2.411967,5.750792,1.754155,-0.146295,-0.791772,0.593038,2.495895,0.998423,0.106264
1482925543.895329,-2.698320,0.940449,-1.493613,-2.162432,6.877066,2.799437,-0.252804,-0.807823,0.532459,2.686666,1.370309,-0.215265
1482925543.914646,-2.454625,0.936886,-1.613173,-1.610322,7.980343,3.345247,-0.375634,-0.805718,0.457950,2.713241,1.451631,-0.237557
1482925543.933964,-2.205353,0.907563,-1.724793,-1.434039,8.257461,3.442593,-0.495819,-0.788006,0.364980,2.649345,1.345886,0.190017
1482925543.953251,-1.983601,0.870056,-1.811407,-1.476871,8.084851,2.946028,-0.590622,-0.764365,0.258675,2.815269,1.369313,0.275897
1482925543.972564,-1.771564,0.824256,-1.864479,-0.643152,9.415714,2.688422,-0.665462,-0.734043,0.135428,2.947434,1.296309,0.127438
1482925543.991881,-1.573525,0.774565,-1.874940,0.419861,9.888669,2.495489,-0.714723,-0.699405,0.001950,2.937747,0.745908,0.278791
1482925544.011169,-1.418245,0.740872,-1.842867,1.286416,8.496069,1.198637,-0.729311,-0.674932,-0.112129,2.698181,0.228474,0.585371
1482925544.030486,-1.292936,0.731312,-1.818551,0.496995,6.698114,0.533385,-0.715751,-0.667847,-0.204160,2.652147,-0.069630,0.289369
1482925544.049804,-1.170350,0.709232,-1.839064,-2.536548,5.116290,0.857343,-0.698827,-0.651251,-0.295827,2.459131,-0.479055,-0.339044
1482925544.069091,-0.992672,0.633121,-1.958110,-8.256003,5.845246,1.338521,-0.675171,-0.591664,-0.440543,1.786449,-1.042248,-0.636631
1482925544.088409,-0.809566,0.485304,-2.111730,-10.767453,3.865034,1.731753,-0.640391,-0.466477,-0.610162,1.627141,-1.033803,-0.041501
1482925544.107726,-0.738188,0.326264,-2.259571,-10.184883,-0.776386,-0.082884,-0.637448,-0.320507,-0.700668,1.668768,-0.372935,0.074095
1482925544.127044,-0.725257,0.209423,-2.402387,-8.834584,-1.381637,-2.049514,-0.648835,-0.207895,-0.731979,1.535395,-0.011890,-0.189520
1482925544.146331,-0.744351,0.124727,-2.565114,-8.822729,-3.205979,-4.094805,-0.672231,-0.124404,-0.729814,1.689966,-0.033392,0.037563
1482925544.165649,-0.813628,0.071774,-2.761303,-9.103315,-5.328064,-5.903774,-0.724913,-0.071712,-0.685097,1.837935,-0.099332,0.310159
1482925544.184966,-0.930164,0.058650,-2.972101,-8.379740,-7.531321,-6.866741,-0.800339,-0.058617,-0.596675,1.806366,0.167326,0.644182
1482925544.204253,-1.073774,0.103766,3.115475,-6.468249,-8.391877,-7.677709,-0.874278,-0.103580,-0.474246,1.607191,0.570358,0.552506
1482925544.223571,-1.208399,0.196114,2.961682,-4.474113,-7.825130,-7.577742,-0.917126,-0.194859,-0.347721,1.781129,0.789016,-0.087665
1482925544.242889,-1.326461,0.311673,2.852375,-2.784178,-7.580465,-7.308906,-0.923551,-0.306651,-0.230257,2.337698,0.745494,-0.356411
1482925544.262176,-1.466840,0.442699,2.790385,-0.958417,-8.842538,-7.174229,-0.898721,-0.428380,-0.093766,2.581518,1.001447,-0.061442
1482925544.281493,-1.643438,0.569731,2.802667,1.564490,-8.743973,-6.106521,-0.839826,-0.539405,0.061114,2.908549,1.179293,-0.350206
1482925544.300811,-1.868446,0.676530,2.888026,2.948815,-9.335666,-6.327488,-0.745463,-0.626091,0.228680,3.141455,0.682750,-0.640355
1482925544.320098,-2.138248,0.775623,3.016358,1.840298,-9.553892,-7.192922,-0.602085,-0.700161,0.383756,2.871545,-0.039844,-0.758047
1482925544.339416,-2.427121,0.881845,-3.109551,-0.311852,-8.585171,-7.720444,-0.416541,-0.771913,0.480254,2.304493,-0.089921,-0.746589
